s,p,random_label
http://www.w3.org/2001/XMLSchema#nonNegativeInteger,http://www.w3.org/2000/01/rdf-schema#label,0.07534896125079227
http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2000/01/rdf-schema#label,0.9753090398813075
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.9378502676527559
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.8592833434029762
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.2885525699177772
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.6893229034571882
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.16235057045625334
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.20639304883858312
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.7475542125442556
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.4607448457645771
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.9138749583995424
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.7826502565875432
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.5873295488327257
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.31817025858596815
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.04476008158023059
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.22452561082599243
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.5656546162993016
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.8270089465320833
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.7083775449870666
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.6758790151493071
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.3583226184359801
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.9924840582090266
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.18617966899797056
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.11540754669823627
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.5101409004544488
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.4603587854797556
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.3627161705548392
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.4123792142033461
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.05548391901111882
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.7205457181600127
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.35109134243539686
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.029867343909835253
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.9061885634946318
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.1994939753320022
