s,p,random_label
http://www.w3.org/2001/XMLSchema#nonNegativeInteger,http://www.w3.org/2000/01/rdf-schema#label,0.05045780606917816
http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2000/01/rdf-schema#label,0.22757852083603647
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.7415803630187677
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.2825609879232207
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.29679563594605585
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.5760521167206203
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.3743760493511187
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.12255173913338846
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.008717369058406366
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.7840313720717593
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.6668656070078747
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.43177327203215654
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.2883126508414606
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.6581848561179374
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.031605908182023246
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.6453496884383989
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.3923376643230245
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.6919357626504593
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.9329276974007396
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.20989878144160745
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.315361069108125
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.7424128392072332
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.6770253453270484
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.7502727301496313
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.10103732944317356
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.10600436989857998
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.8148918870475824
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.7941258684432128
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.4755044048023377
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.9645999924569809
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.2733288843134819
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.8242501512101186
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.20337667190461917
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.6636295746353035
http://dbpedia.org/ontology/Province,http://www.w3.org/2000/01/rdf-schema#label,0.4544473792379893
http://dbpedia.org/ontology/Province,http://www.w3.org/2000/01/rdf-schema#label,0.24295916605436618
http://dbpedia.org/ontology/Province,http://www.w3.org/2000/01/rdf-schema#label,0.8069099480228693
http://dbpedia.org/ontology/Province,http://www.w3.org/2000/01/rdf-schema#label,0.584118926770183
http://dbpedia.org/ontology/Province,http://www.w3.org/2000/01/rdf-schema#label,0.559502959252311
http://dbpedia.org/ontology/Province,http://www.w3.org/2000/01/rdf-schema#label,0.5119088986651273
http://dbpedia.org/ontology/Province,http://www.w3.org/2000/01/rdf-schema#label,0.6498581042422616
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://www.w3.org/2000/01/rdf-schema#label,0.5803263348491037
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://www.w3.org/2000/01/rdf-schema#label,0.14565778424301556
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://www.w3.org/2000/01/rdf-schema#label,0.7057404552961369
http://dbpedia.org/ontology/GovernmentalAdministrativeRegion,http://www.w3.org/2000/01/rdf-schema#label,0.14633272075826842
http://dbpedia.org/ontology/LunarCrater,http://www.w3.org/2000/01/rdf-schema#label,0.6845637654965531
http://dbpedia.org/ontology/LunarCrater,http://www.w3.org/2000/01/rdf-schema#label,0.7698854813917477
http://dbpedia.org/ontology/LunarCrater,http://www.w3.org/2000/01/rdf-schema#label,0.080400604080887
http://dbpedia.org/ontology/LunarCrater,http://www.w3.org/2000/01/rdf-schema#label,0.7752032345177805
http://dbpedia.org/ontology/LunarCrater,http://www.w3.org/2000/01/rdf-schema#label,0.46061517099661065
http://dbpedia.org/ontology/LunarCrater,http://www.w3.org/2000/01/rdf-schema#label,0.5927403599188202
http://dbpedia.org/ontology/LunarCrater,http://www.w3.org/2000/01/rdf-schema#label,0.24290981117759303
http://dbpedia.org/ontology/Crater,http://www.w3.org/2000/01/rdf-schema#label,0.6010547346330923
http://dbpedia.org/ontology/Crater,http://www.w3.org/2000/01/rdf-schema#label,0.8370294116520479
http://dbpedia.org/ontology/Crater,http://www.w3.org/2000/01/rdf-schema#label,0.3935980491569787
http://dbpedia.org/ontology/Crater,http://www.w3.org/2000/01/rdf-schema#label,0.3869101355019652
http://dbpedia.org/ontology/Crater,http://www.w3.org/2000/01/rdf-schema#label,0.5913646505608379
http://dbpedia.org/ontology/Crater,http://www.w3.org/2000/01/rdf-schema#label,0.9574745943983434
http://dbpedia.org/ontology/Crater,http://www.w3.org/2000/01/rdf-schema#label,0.11251773606604498
