s,p,random_label
http://www.w3.org/2001/XMLSchema#nonNegativeInteger,http://www.w3.org/2000/01/rdf-schema#label,0.3464852597447018
http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2000/01/rdf-schema#label,0.18660564620285847
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.42556039611892815
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.4106523341425432
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.7060154269000454
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.49912484045932315
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.33773786705376774
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.6426735156660375
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.8009089627726116
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.6947478413578206
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.7155708168514981
http://dbpedia.org/ontology/BasketballLeague,http://www.w3.org/2000/01/rdf-schema#label,0.6736494557317889
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.16784412974310348
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.08679200297004253
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.22592468742587457
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.9608173234176723
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.8234102719790358
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.8643760538045545
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.5470508968548992
http://dbpedia.org/ontology/SportsLeague,http://www.w3.org/2000/01/rdf-schema#label,0.040023084511691454
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.8580641738010332
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.3706616057472436
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.25347261714823166
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.32515173313438184
http://dbpedia.org/ontology/NaturalEvent,http://www.w3.org/2000/01/rdf-schema#label,0.23472445438693257
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.005560696494238182
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.36324194267322374
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.685379228775427
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.6210466736912662
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.5778955331790766
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.05525724171917512
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.6036138221152821
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.2733157501285812
http://dbpedia.org/ontology/Event,http://www.w3.org/2000/01/rdf-schema#label,0.7479949556817025
